Unnamed: 0,user_id,user_name,user_description,tweet_id,content,quotedTweet_id,mentionedUsers,#quote,#retweet,#reply,#like
94738,40001204,UNBiodiversity,Tweets from the Secretariat of the Convention on Biological Diversity. Follow our Executive Secretary @mremae for more updates on the road to #COP15. #ForNature,1498277307659784195,"🚨 BREAKING: The latest #ClimateReport from @IPCC_CH is out now

Human-induced #ClimateChange is causing dangerous and widespread disruption in #nature and affecting the lives of billions of people around the world.

New #IPCC Report ➡️ https://t.co/HBM5djPikN https://t.co/Ifck3nx4Lb",0,"[User(username='IPCC_CH', id=192942213, displayname='IPCC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",7,197,2,302
94817,74447139,UNCCD,"The United Nations Convention to Combat Desertification is the global voice for land. We champion healthy, productive and accessible land for all #UNited4Land",1498272860057776128,"How will #ClimateChange affect land use? Which solutions can reduce land competition and improve #FoodSecurity? 

Sustainable land management supported  by government incentives for food producers holds the answer, says the latest @IPCC_CH #ClimateReport!

https://t.co/gTaSOnD1XS https://t.co/aK7VGsBPUQ",0,"[User(username='IPCC_CH', id=192942213, displayname='IPCC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",8,130,2,209
94856,192942213,IPCC_CH,The Intergovernmental Panel on Climate Change #IPCC is the leading world body for the assessment of #climatechange. RT ≠ endorsement 🌍 👩🏿‍🔬👨🏾‍🔬,1498270499553562625,"""#Climatechange already gives us strong examples of what may happen if the climate system is brought out of the balance of the last 8,000 years when human civilization was built"" - @poertner_hans 

Report ➡️  https://t.co/sz89t4EKHj

Follow #LIVE

https://t.co/wiqlFvU8QE",0,"[User(username='poertner_hans', id=732945986742521856, displayname='Hans Poertner', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",33,176,10,303
94941,1219176308720181248,dw_hotspotasia,"News, background and analysis from DW's Asia Desk.",1498266333989031939,"Today's report from @IPCC_CH lays out a stark picture of an unfolding climate crisis that is especially impacting vulnerable communities.

India, Bangladesh, the Himalayas and Afghanistan are already experiencing the devastating effects of #climatechange. https://t.co/kcj1gBuw0B",0,"[User(username='IPCC_CH', id=192942213, displayname='IPCC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1,18,2,265
94951,856148305,EUClimateAction,We are the @EU_Commission's Directorate-General for Climate Action (DG CLIMA).,1498265654889230336,"Today's #IPCC report confirms ➡ #ClimateChange is happening now and the risks to people and nature will keep increasing if we don't act⬅
 
🇪🇺 That's why we are making climate adaptation smarter and swifter at home and abroad.
 
Read more and see thread🔗https://t.co/YNzSaYjxrs https://t.co/OamAt8YaG7",0,,14,89,6,164
94954,192942213,IPCC_CH,The Intergovernmental Panel on Climate Change #IPCC is the leading world body for the assessment of #climatechange. RT ≠ endorsement 🌍 👩🏿‍🔬👨🏾‍🔬,1498265505685196810,"“Together, growing urbanization and #climatechange create complex risks…” - #IPCC Working Group II Co-Chair Debra Roberts 

Follow #LIVE ➡️ https://t.co/wiqlFvU8QE
Report ➡️  https://t.co/sz89t4EKHj https://t.co/tBawWEzj2D",0,,12,96,7,181
94959,214842351,PEspinosaC,"Executive Secretary of UN Climate Change @UNFCCC (also in Spanish @CMNUCC, French @CCNUCC, Russian @RKIKOON and German @UNKlima)",1498265337749557250,".@IPCC_CH report shows impacts of #ClimateChange are here &amp; affect us more severely than previously thought, with the most vulnerable being hardest hit.

We must listen to the science &amp; act urgently. At #COP27 we need to deliver results for a sustainable &amp; climate resilient world",0,"[User(username='IPCC_CH', id=192942213, displayname='IPCC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",18,303,39,809
94989,421274906,lizbonnin,"Science, Natural History & Environmental broadcaster. President, The Wildlife Trusts. Working to place the natural world firmly at the heart of how we live.",1498263201758203912,"Everything on earth is connected. If ecosystems collapse, all of us, no matter where we live, will experience the brunt of #ClimateChange in all sorts of unprecedented ways. If the planet can’t stay healthy &amp; thrive we humans can’t either. 
#WeAreNature https://t.co/78jWvUTlfw",0,,1,42,7,212
95130,192942213,IPCC_CH,The Intergovernmental Panel on Climate Change #IPCC is the leading world body for the assessment of #climatechange. RT ≠ endorsement 🌍 👩🏿‍🔬👨🏾‍🔬,1498256491228377088,"“This report shows that #climatechange is a grave and mounting threat to our wellbeing and a healthy planet.” - #IPCC Chair Hoesung Lee on the latest #IPCC #ClimateReport.

➡️ https://t.co/ISBRVbv9UM
Report ➡️  https://t.co/sz89t4EKHj https://t.co/EEuFLMq0Ie",0,,50,487,13,767
95145,192942213,IPCC_CH,The Intergovernmental Panel on Climate Change #IPCC is the leading world body for the assessment of #climatechange. RT ≠ endorsement 🌍 👩🏿‍🔬👨🏾‍🔬,1498255684265299969,"“Coal and other fossil fuels are choking humanity"" - @UN SG @antonioguterres addressed the press conference to launch #IPCC’s latest #ClimateReport , #ClimateChange 2022: Impacts, Adaptation &amp; Vulnerability. https://t.co/JSSNxLQ8Nb",0,"[User(username='UN', id=14159148, displayname='United Nations', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='antonioguterres', id=811229675758505984, displayname='António Guterres', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",120,1103,45,2592
95148,140137815,IPBES,"Intergovernmental Platform on Biodiversity & Ecosystem Services. @IPBESes, @IPBESfr. RT ≠ endorsements. Denialism, trolling or profanity may get you banned.",1498255584549867522,"📢#BREAKING📢

The @IPCC_CH released its latest #ClimateReport today. 

#Climatechange: a threat to human wellbeing and health of the planet

Taking action now can secure our future🌿🙌

Explore the full report: https://t.co/wGw3G3eUPb 📖 https://t.co/tzxXKw1X9r",0,"[User(username='IPCC_CH', id=192942213, displayname='IPCC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",17,223,2,379
95183,144993330,unepwcmc,"The UN Environment Programme World Conservation Monitoring Centre. Confronting the challenges faced by our world's biodiversity. 

#WeCanMakeChange",1498253937241165824,"The @IPCC_CH just released its latest #ClimateReport!

The report assesses the impacts of #climatechange, looking at ecosystems, #biodiversity, and human communities at global and regional levels.

Read it here 👉 https://t.co/nvQoGimCEc https://t.co/zYz9uMokNG",0,"[User(username='IPCC_CH', id=192942213, displayname='IPCC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",3,77,3,132
